antiguedad,plan,metodo_pago,facturas_impagas,frecuencia_uso,tickets_soporte,tipo_contrato,cambios_plan,canal_adquisicion,churn
4,basico,tarjeta_debito,1,9,10,mensual,0,call_center,0
3,premium,tarjeta_debito,2,27,6,anual,0,referido,0
33,basico,tarjeta_debito,2,6,0,mensual,1,web,0
10,premium,tarjeta_debito,0,27,5,mensual,3,redes_sociales,0
17,estandar,tarjeta_credito,3,3,0,mensual,2,referido,0
37,basico,transferencia_bancaria,2,9,3,mensual,1,redes_sociales,1
2,estandar,tarjeta_credito,2,15,3,mensual,2,referido,0
54,premium,tarjeta_debito,2,15,3,mensual,2,redes_sociales,0
16,premium,tarjeta_debito,2,7,5,anual,3,redes_sociales,0
11,estandar,tarjeta_debito,0,13,0,mensual,2,web,0
36,basico,efectivo,2,5,9,anual,1,call_center,0
17,premium,tarjeta_credito,1,1,10,anual,3,call_center,0
3,basico,efectivo,1,5,36,mensual,0,call_center,0
51,premium,transferencia_bancaria,3,6,4,anual,3,call_center,0
13,estandar,efectivo,1,16,9,mensual,2,web,1
60,basico,tarjeta_credito,0,19,10,mensual,1,referido,0
18,premium,efectivo,3,4,1,mensual,3,call_center,1
7,premium,tarjeta_debito,2,21,7,mensual,2,referido,0
34,premium,tarjeta_debito,1,1,7,mensual,1,web,1
44,estandar,transferencia_bancaria,2,6,5,mensual,0,call_center,0
38,estandar,tarjeta_debito,2,10,2,mensual,1,referido,0
7,estandar,efectivo,3,19,6,mensual,3,call_center,1
49,basico,tarjeta_credito,0,15,8,mensual,2,redes_sociales,0
50,basico,tarjeta_debito,1,10,3,mensual,0,call_center,0
20,estandar,tarjeta_debito,2,14,4,anual,0,referido,0
39,basico,tarjeta_credito,3,15,3,anual,0,web,0
35,premium,tarjeta_debito,2,3,1,mensual,3,web,0
3,estandar,tarjeta_credito,3,4,5,mensual,2,referido,0
28,estandar,transferencia_bancaria,3,30,31,mensual,2,redes_sociales,0
47,estandar,tarjeta_credito,3,24,2,mensual,1,redes_sociales,1
10,basico,tarjeta_credito,0,20,5,anual,2,redes_sociales,0
27,estandar,transferencia_bancaria,1,9,4,mensual,3,web,1
12,premium,efectivo,2,1,6,anual,2,web,0
9,estandar,efectivo,3,12,5,mensual,3,call_center,1
8,estandar,efectivo,3,11,0,mensual,1,call_center,1
9,estandar,tarjeta_debito,0,15,5,mensual,1,call_center,0
42,estandar,tarjeta_credito,1,3,2,anual,1,referido,0
24,basico,transferencia_bancaria,0,15,5,mensual,2,redes_sociales,1
3,basico,efectivo,1,29,8,mensual,0,web,1
46,estandar,tarjeta_debito,3,28,10,mensual,1,web,0
45,estandar,transferencia_bancaria,0,15,8,mensual,0,web,0
60,premium,tarjeta_debito,0,6,5,mensual,2,call_center,0
13,premium,tarjeta_credito,3,15,3,mensual,3,referido,0
7,premium,efectivo,2,15,6,mensual,0,referido,0
24,premium,transferencia_bancaria,2,15,9,anual,3,redes_sociales,0
39,basico,transferencia_bancaria,0,30,7,mensual,0,referido,0
35,estandar,tarjeta_debito,0,29,9,mensual,3,web,0
23,basico,tarjeta_credito,0,18,8,mensual,0,referido,0
2,estandar,efectivo,1,16,6,mensual,3,call_center,1
52,estandar,tarjeta_debito,0,11,5,anual,1,web,0
30,estandar,transferencia_bancaria,2,29,5,mensual,2,call_center,0
17,basico,tarjeta_debito,3,18,0,anual,0,redes_sociales,0
9,premium,tarjeta_debito,2,3,8,mensual,1,web,1
18,basico,tarjeta_debito,0,26,10,anual,2,call_center,0
1,estandar,efectivo,2,23,8,anual,2,call_center,0
3,basico,transferencia_bancaria,0,26,1,mensual,2,web,0
4,estandar,transferencia_bancaria,3,3,0,mensual,1,web,0
52,estandar,tarjeta_debito,1,8,10,mensual,3,referido,1
2,basico,transferencia_bancaria,1,15,0,mensual,2,call_center,1
13,premium,transferencia_bancaria,3,18,2,anual,2,web,0
46,estandar,transferencia_bancaria,0,24,3,mensual,2,web,0
11,estandar,efectivo,2,21,9,anual,2,referido,1
57,estandar,transferencia_bancaria,3,24,7,anual,1,referido,0
47,basico,efectivo,3,30,4,mensual,3,redes_sociales,0
11,estandar,efectivo,3,13,8,mensual,2,web,1
33,basico,tarjeta_debito,2,18,1,mensual,0,call_center,1
44,premium,tarjeta_debito,2,1,1,mensual,3,web,0
10,basico,tarjeta_credito,0,13,5,mensual,2,redes_sociales,1
4,basico,transferencia_bancaria,0,25,6,mensual,3,referido,0
53,estandar,tarjeta_debito,2,18,3,mensual,3,call_center,0
9,premium,transferencia_bancaria,1,18,5,mensual,1,redes_sociales,0
25,estandar,tarjeta_debito,2,23,6,mensual,0,call_center,0
12,estandar,transferencia_bancaria,3,7,9,mensual,1,web,1
56,basico,tarjeta_debito,0,25,5,anual,3,call_center,0
26,estandar,tarjeta_credito,0,8,7,anual,1,call_center,0
48,basico,tarjeta_credito,3,18,10,mensual,0,referido,0
20,basico,transferencia_bancaria,0,18,8,mensual,0,redes_sociales,0
45,premium,transferencia_bancaria,2,19,1,anual,0,web,0
5,premium,tarjeta_debito,2,14,10,anual,2,call_center,0
53,basico,tarjeta_debito,0,8,1,mensual,2,web,0
35,premium,tarjeta_credito,1,8,0,mensual,1,web,0
24,premium,tarjeta_credito,1,3,6,mensual,2,call_center,1
16,premium,tarjeta_credito,3,21,3,mensual,3,referido,0
2,estandar,transferencia_bancaria,0,1,4,mensual,2,referido,1
3,basico,transferencia_bancaria,2,10,7,anual,0,web,0
3,estandar,tarjeta_debito,1,8,5,mensual,3,call_center,0
1,estandar,tarjeta_credito,1,15,0,mensual,0,referido,0
47,premium,tarjeta_debito,1,22,2,mensual,2,redes_sociales,0
7,basico,transferencia_bancaria,2,20,2,mensual,3,call_center,1
43,premium,tarjeta_debito,2,16,5,mensual,0,web,0
32,premium,tarjeta_debito,2,21,5,mensual,2,redes_sociales,0
10,basico,tarjeta_debito,2,12,9,mensual,3,call_center,1
33,premium,transferencia_bancaria,3,8,5,mensual,2,web,1
2,estandar,tarjeta_credito,3,0,7,anual,1,referido,0
48,premium,transferencia_bancaria,3,3,1,mensual,3,web,0
54,estandar,transferencia_bancaria,3,17,10,mensual,1,web,0
33,estandar,tarjeta_debito,3,28,9,mensual,1,redes_sociales,0
60,estandar,tarjeta_debito,0,6,8,anual,3,call_center,0
29,estandar,efectivo,0,11,24,anual,1,redes_sociales,0
27,estandar,transferencia_bancaria,0,11,0,mensual,2,referido,0
31,premium,transferencia_bancaria,2,15,9,mensual,2,call_center,0
15,basico,tarjeta_debito,3,15,1,mensual,2,call_center,1
38,basico,tarjeta_debito,0,29,3,mensual,0,referido,0
43,premium,efectivo,2,7,4,mensual,2,redes_sociales,0
43,basico,transferencia_bancaria,2,23,9,mensual,2,web,0
55,basico,tarjeta_credito,2,4,9,anual,1,redes_sociales,0
6,premium,tarjeta_debito,2,2,10,mensual,0,web,0
7,premium,tarjeta_credito,1,28,5,anual,0,redes_sociales,0
9,basico,tarjeta_debito,2,20,7,mensual,0,referido,1
46,estandar,tarjeta_credito,3,15,8,mensual,2,redes_sociales,1
26,premium,transferencia_bancaria,0,26,1,mensual,2,call_center,0
31,estandar,tarjeta_credito,2,2,3,anual,0,referido,0
51,estandar,tarjeta_credito,2,15,5,anual,0,referido,0
38,estandar,transferencia_bancaria,0,23,5,anual,1,redes_sociales,0
5,premium,tarjeta_debito,1,12,6,anual,2,call_center,0
16,estandar,transferencia_bancaria,3,6,7,mensual,1,call_center,1
20,basico,tarjeta_debito,1,3,0,mensual,3,call_center,0
29,estandar,tarjeta_credito,2,13,5,anual,2,call_center,0
50,basico,transferencia_bancaria,3,7,5,mensual,1,web,0
36,basico,efectivo,3,10,4,mensual,0,web,1
16,premium,tarjeta_credito,1,22,3,mensual,3,referido,0
10,estandar,efectivo,2,27,1,mensual,1,call_center,1
37,premium,efectivo,0,14,9,mensual,1,call_center,0
21,estandar,tarjeta_credito,2,30,4,anual,0,call_center,0
21,estandar,efectivo,2,1,1,mensual,2,referido,1
29,estandar,transferencia_bancaria,3,26,2,mensual,1,call_center,0
0,estandar,tarjeta_debito,2,21,5,anual,1,redes_sociales,0
44,basico,efectivo,2,17,2,mensual,2,call_center,0
13,estandar,transferencia_bancaria,2,1,3,mensual,3,referido,1
31,estandar,tarjeta_credito,0,15,3,mensual,3,redes_sociales,0
44,basico,transferencia_bancaria,3,1,5,anual,3,web,0
42,estandar,efectivo,2,7,4,anual,0,redes_sociales,0
46,estandar,transferencia_bancaria,2,3,5,mensual,3,call_center,0
21,estandar,transferencia_bancaria,3,24,9,anual,3,redes_sociales,0
29,estandar,transferencia_bancaria,1,2,5,anual,2,web,0
6,estandar,tarjeta_credito,2,24,5,anual,0,call_center,0
24,estandar,tarjeta_debito,2,16,6,mensual,3,redes_sociales,1
13,estandar,tarjeta_debito,2,29,6,anual,1,web,0
43,estandar,efectivo,2,26,7,anual,0,call_center,1
44,estandar,tarjeta_debito,2,9,20,mensual,1,call_center,1
42,estandar,transferencia_bancaria,1,8,1,mensual,1,call_center,0
45,premium,tarjeta_debito,3,30,7,mensual,2,web,0
51,estandar,tarjeta_debito,3,9,2,anual,3,referido,0
49,estandar,tarjeta_debito,1,16,10,mensual,3,call_center,1
11,estandar,efectivo,2,2,4,mensual,2,referido,0
44,estandar,tarjeta_credito,3,10,1,mensual,2,call_center,0
59,estandar,tarjeta_debito,2,5,7,mensual,2,call_center,0
47,basico,efectivo,3,17,3,mensual,0,call_center,0
0,premium,tarjeta_debito,1,12,7,anual,2,referido,0
11,estandar,transferencia_bancaria,0,23,3,mensual,2,call_center,0
53,premium,efectivo,1,8,8,anual,2,call_center,0
32,basico,tarjeta_credito,0,3,6,anual,0,call_center,0
21,basico,efectivo,0,24,4,anual,1,referido,0
53,estandar,tarjeta_debito,2,10,8,mensual,0,redes_sociales,0
21,premium,efectivo,3,9,5,mensual,2,web,0
11,premium,tarjeta_debito,0,30,8,anual,1,call_center,0
11,estandar,tarjeta_debito,2,7,5,mensual,1,referido,1
28,basico,efectivo,3,24,5,mensual,2,call_center,1
26,basico,tarjeta_credito,3,30,7,mensual,3,web,1
17,basico,tarjeta_debito,2,8,7,anual,1,web,0
14,estandar,tarjeta_debito,2,15,0,anual,1,call_center,0
31,estandar,efectivo,1,16,4,mensual,3,call_center,1
40,estandar,transferencia_bancaria,0,15,7,mensual,0,referido,0
34,basico,transferencia_bancaria,3,4,8,mensual,1,web,1
19,basico,efectivo,2,12,5,mensual,2,call_center,0
51,estandar,tarjeta_credito,3,2,7,mensual,3,call_center,1
4,estandar,tarjeta_debito,3,1,0,mensual,1,web,0
25,estandar,efectivo,1,19,7,mensual,3,referido,0
25,basico,transferencia_bancaria,0,2,10,mensual,0,call_center,0
53,estandar,efectivo,1,11,6,anual,3,referido,0
27,basico,transferencia_bancaria,1,11,22,anual,1,referido,0
18,premium,tarjeta_debito,2,9,4,mensual,3,referido,1
12,estandar,tarjeta_debito,2,20,3,anual,0,redes_sociales,0
51,premium,efectivo,0,18,9,anual,1,call_center,0
29,estandar,tarjeta_credito,3,9,2,mensual,3,redes_sociales,1
27,estandar,efectivo,3,26,7,mensual,2,call_center,1
49,basico,transferencia_bancaria,0,18,0,mensual,0,referido,0
48,basico,tarjeta_debito,3,24,0,anual,3,call_center,0
4,premium,tarjeta_debito,0,27,1,mensual,3,web,0
15,estandar,transferencia_bancaria,2,23,7,mensual,1,call_center,1
7,estandar,tarjeta_credito,0,29,3,mensual,2,call_center,0
12,estandar,tarjeta_credito,3,26,6,mensual,3,redes_sociales,0
34,basico,tarjeta_credito,0,29,8,mensual,0,call_center,0
42,estandar,transferencia_bancaria,1,29,5,mensual,0,redes_sociales,0
22,estandar,tarjeta_debito,2,20,9,anual,3,redes_sociales,1
52,estandar,transferencia_bancaria,3,13,3,mensual,3,call_center,0
58,estandar,tarjeta_debito,3,6,5,mensual,3,referido,1
33,premium,efectivo,1,15,4,mensual,0,referido,0
32,estandar,efectivo,2,7,2,anual,1,referido,0
57,basico,tarjeta_credito,2,5,8,anual,3,web,0
44,premium,tarjeta_credito,1,17,7,anual,2,redes_sociales,0
60,estandar,tarjeta_debito,1,11,7,anual,3,call_center,1
54,estandar,transferencia_bancaria,0,16,5,anual,0,redes_sociales,0
23,basico,tarjeta_credito,1,15,4,mensual,0,redes_sociales,0
56,premium,tarjeta_debito,1,11,1,anual,1,referido,0
1,premium,tarjeta_debito,2,27,8,mensual,1,redes_sociales,1
16,basico,transferencia_bancaria,1,15,10,mensual,1,call_center,0
56,estandar,transferencia_bancaria,2,18,1,mensual,2,redes_sociales,1
37,estandar,transferencia_bancaria,3,15,1,anual,3,call_center,0
2,estandar,tarjeta_debito,3,7,2,mensual,2,referido,0
16,premium,efectivo,3,8,10,mensual,3,call_center,1
56,basico,tarjeta_credito,3,21,5,anual,0,call_center,0
10,basico,tarjeta_credito,1,24,4,mensual,3,call_center,0
2,premium,transferencia_bancaria,2,28,9,mensual,1,redes_sociales,0
17,estandar,tarjeta_debito,0,24,8,mensual,2,web,0
50,basico,efectivo,2,10,6,mensual,2,redes_sociales,0
26,basico,tarjeta_debito,1,6,1,anual,1,web,0
7,estandar,transferencia_bancaria,2,16,4,mensual,1,redes_sociales,0
21,estandar,efectivo,3,4,2,anual,1,call_center,1
4,estandar,efectivo,2,8,5,mensual,3,web,1
120,estandar,tarjeta_credito,3,17,1,mensual,1,web,0
12,estandar,efectivo,2,8,2,mensual,0,web,1
60,estandar,tarjeta_debito,1,28,8,mensual,0,call_center,0
13,estandar,tarjeta_credito,1,6,3,anual,0,referido,1
2,estandar,tarjeta_credito,2,11,0,anual,3,call_center,0
4,basico,transferencia_bancaria,3,26,4,mensual,0,call_center,0
26,basico,transferencia_bancaria,3,4,3,anual,0,web,0
24,basico,transferencia_bancaria,2,28,0,mensual,0,redes_sociales,0
25,premium,transferencia_bancaria,2,24,5,mensual,3,referido,1
2,basico,tarjeta_debito,2,2,6,anual,2,redes_sociales,1
30,basico,efectivo,2,15,6,mensual,3,redes_sociales,1
47,premium,efectivo,3,6,10,mensual,2,redes_sociales,0
19,basico,tarjeta_debito,2,4,0,mensual,1,web,0
40,estandar,tarjeta_debito,0,27,0,mensual,1,web,0
41,estandar,efectivo,3,4,9,anual,1,referido,0
3,basico,tarjeta_debito,2,26,5,anual,0,call_center,0
35,basico,tarjeta_debito,2,6,5,mensual,1,call_center,1
57,basico,tarjeta_credito,1,4,5,mensual,3,web,0
57,basico,transferencia_bancaria,2,15,6,mensual,2,call_center,0
57,estandar,transferencia_bancaria,2,17,5,mensual,2,call_center,1
55,estandar,tarjeta_debito,2,16,0,mensual,1,web,0
10,estandar,transferencia_bancaria,2,27,10,mensual,0,call_center,1
22,premium,tarjeta_debito,3,3,1,mensual,2,redes_sociales,0
15,estandar,tarjeta_credito,2,15,10,mensual,2,referido,0
46,estandar,tarjeta_credito,2,1,9,mensual,1,referido,0
49,estandar,tarjeta_debito,1,9,7,mensual,0,redes_sociales,0
32,basico,efectivo,0,0,3,mensual,2,redes_sociales,0
27,basico,tarjeta_debito,2,16,3,anual,1,call_center,0
31,basico,efectivo,1,15,3,mensual,3,redes_sociales,1
4,estandar,efectivo,2,22,4,mensual,1,call_center,1
9,premium,tarjeta_debito,3,18,7,mensual,3,call_center,1
17,premium,transferencia_bancaria,2,15,9,mensual,0,referido,0
42,premium,efectivo,0,22,6,mensual,2,call_center,0
10,basico,tarjeta_debito,3,8,42,mensual,2,call_center,0
3,premium,tarjeta_debito,2,2,9,anual,0,referido,0
55,estandar,tarjeta_credito,3,2,0,anual,1,call_center,0
10,estandar,tarjeta_debito,2,8,4,anual,3,call_center,0
49,basico,tarjeta_debito,1,15,10,anual,1,redes_sociales,0
47,estandar,tarjeta_debito,3,7,7,mensual,0,referido,1
26,estandar,transferencia_bancaria,0,22,10,mensual,3,referido,0
46,basico,transferencia_bancaria,0,15,10,mensual,2,redes_sociales,0
2,basico,efectivo,0,13,8,anual,2,call_center,0
31,premium,transferencia_bancaria,0,30,0,anual,2,call_center,0
48,estandar,tarjeta_debito,1,21,0,mensual,2,web,0
23,estandar,tarjeta_debito,1,29,1,mensual,0,referido,0
44,estandar,transferencia_bancaria,2,15,2,mensual,0,redes_sociales,0
10,premium,tarjeta_credito,3,27,8,mensual,1,web,0
12,basico,efectivo,3,15,6,mensual,2,referido,1
53,basico,transferencia_bancaria,2,9,0,anual,1,call_center,0
48,basico,tarjeta_debito,0,6,4,mensual,2,referido,0
25,basico,transferencia_bancaria,1,3,44,mensual,1,referido,0
37,estandar,efectivo,2,24,10,mensual,0,referido,0
36,premium,tarjeta_credito,1,30,2,mensual,2,redes_sociales,0
28,premium,tarjeta_debito,3,13,7,mensual,3,referido,0
40,basico,tarjeta_debito,2,1,10,mensual,2,call_center,1
37,estandar,tarjeta_credito,3,15,6,anual,1,call_center,0
42,premium,transferencia_bancaria,2,25,5,mensual,0,web,0
9,estandar,tarjeta_debito,3,11,2,anual,2,web,0
28,estandar,efectivo,1,3,0,mensual,3,redes_sociales,1
38,estandar,transferencia_bancaria,2,15,4,anual,1,referido,0
32,estandar,efectivo,0,15,3,mensual,0,referido,0
54,premium,tarjeta_debito,3,21,10,mensual,0,web,0
17,premium,transferencia_bancaria,1,3,5,mensual,0,web,0
40,basico,tarjeta_debito,2,1,3,mensual,3,call_center,1
49,premium,tarjeta_debito,2,11,2,mensual,0,referido,0
55,premium,tarjeta_debito,3,2,3,mensual,0,web,1
34,premium,efectivo,3,15,2,anual,1,call_center,1
13,estandar,transferencia_bancaria,3,30,3,mensual,1,redes_sociales,0
30,basico,tarjeta_debito,2,5,0,anual,2,web,0
120,estandar,transferencia_bancaria,0,4,3,mensual,2,call_center,1
2,estandar,tarjeta_credito,2,12,7,anual,2,call_center,1
40,premium,transferencia_bancaria,1,14,10,anual,2,referido,0
14,estandar,tarjeta_debito,0,6,1,anual,0,referido,0
38,estandar,tarjeta_debito,0,15,8,mensual,2,redes_sociales,0
12,estandar,transferencia_bancaria,2,15,5,mensual,0,web,0
21,estandar,tarjeta_credito,3,0,6,mensual,1,referido,1
33,estandar,tarjeta_credito,2,11,4,anual,1,call_center,0
2,estandar,tarjeta_debito,3,17,4,mensual,3,referido,0
6,premium,transferencia_bancaria,2,1,9,mensual,2,call_center,0
14,estandar,tarjeta_debito,0,19,6,anual,3,web,0
3,estandar,tarjeta_debito,1,22,1,mensual,0,web,0
24,basico,transferencia_bancaria,0,21,5,mensual,2,call_center,1
46,basico,tarjeta_credito,1,5,0,mensual,1,call_center,0
10,estandar,efectivo,0,29,38,anual,0,web,0
22,premium,tarjeta_credito,0,11,5,mensual,1,redes_sociales,0
13,basico,transferencia_bancaria,1,15,10,mensual,3,referido,1
3,basico,tarjeta_debito,0,15,6,mensual,0,call_center,0
24,basico,transferencia_bancaria,2,6,4,mensual,0,referido,0
37,estandar,transferencia_bancaria,2,15,9,mensual,3,call_center,1
18,estandar,efectivo,3,20,4,anual,1,redes_sociales,0
42,basico,tarjeta_debito,2,15,4,anual,3,web,0
53,estandar,tarjeta_credito,3,15,4,anual,0,redes_sociales,0
27,premium,tarjeta_credito,2,7,5,mensual,2,redes_sociales,1
35,estandar,efectivo,2,24,4,anual,3,redes_sociales,0
15,basico,tarjeta_debito,2,3,4,mensual,3,referido,1
48,premium,efectivo,0,15,4,anual,3,call_center,0
57,premium,efectivo,3,22,2,mensual,3,call_center,1
120,premium,tarjeta_credito,2,15,0,mensual,2,referido,0
4,estandar,efectivo,0,6,8,mensual,0,call_center,0
1,basico,tarjeta_credito,1,13,9,mensual,1,call_center,1
55,estandar,efectivo,3,4,3,mensual,1,call_center,0
26,basico,transferencia_bancaria,3,22,0,mensual,0,redes_sociales,0
9,basico,transferencia_bancaria,0,1,5,mensual,2,call_center,0
8,premium,tarjeta_debito,2,15,3,mensual,0,call_center,0
33,estandar,tarjeta_credito,3,15,3,mensual,3,call_center,0
3,premium,transferencia_bancaria,1,13,8,anual,1,referido,0
58,basico,tarjeta_credito,2,0,4,anual,0,web,1
49,basico,tarjeta_debito,2,12,2,mensual,2,web,1
51,premium,tarjeta_credito,0,10,13,mensual,0,call_center,0
48,premium,tarjeta_debito,0,8,5,mensual,0,redes_sociales,0
1,basico,transferencia_bancaria,3,15,0,mensual,0,referido,0
9,basico,tarjeta_credito,1,19,1,anual,1,redes_sociales,0
18,estandar,tarjeta_debito,2,21,0,anual,0,web,0
58,basico,tarjeta_debito,1,18,5,mensual,0,referido,0
13,basico,efectivo,0,9,1,mensual,3,referido,0
24,estandar,tarjeta_debito,0,4,5,mensual,3,call_center,0
13,estandar,transferencia_bancaria,0,12,1,mensual,0,web,0
40,basico,tarjeta_debito,1,6,1,anual,1,call_center,0
24,estandar,tarjeta_debito,1,6,0,mensual,0,redes_sociales,0
4,basico,tarjeta_debito,1,21,5,mensual,1,call_center,1
17,estandar,efectivo,0,15,0,anual,2,call_center,0
29,basico,tarjeta_credito,2,15,1,anual,2,referido,0
33,estandar,efectivo,1,9,5,anual,1,redes_sociales,0
36,estandar,tarjeta_debito,1,26,1,anual,0,redes_sociales,0
2,estandar,tarjeta_debito,1,18,1,mensual,2,call_center,0
12,basico,efectivo,1,15,7,mensual,0,web,1
60,estandar,transferencia_bancaria,0,26,4,anual,0,call_center,0
40,estandar,efectivo,1,3,5,anual,2,call_center,0
54,basico,efectivo,2,1,9,mensual,0,redes_sociales,0
49,estandar,efectivo,0,9,9,mensual,3,redes_sociales,1
7,estandar,efectivo,3,14,9,mensual,2,redes_sociales,0
51,premium,tarjeta_credito,2,23,1,mensual,1,call_center,1
13,basico,tarjeta_debito,2,15,5,anual,3,call_center,1
37,estandar,transferencia_bancaria,3,14,5,mensual,2,redes_sociales,0
41,estandar,tarjeta_debito,0,7,6,anual,0,redes_sociales,0
29,estandar,tarjeta_credito,3,15,7,mensual,1,call_center,0
55,estandar,tarjeta_debito,1,2,2,mensual,1,call_center,1
3,premium,tarjeta_debito,0,5,4,anual,3,referido,0
3,estandar,efectivo,2,15,10,mensual,0,call_center,0
39,estandar,tarjeta_credito,2,25,2,mensual,0,web,0
28,basico,tarjeta_debito,0,29,1,anual,3,redes_sociales,1
31,basico,transferencia_bancaria,2,10,10,mensual,0,web,0
20,estandar,tarjeta_credito,0,22,4,mensual,2,call_center,0
8,premium,efectivo,1,3,3,mensual,3,redes_sociales,0
50,estandar,tarjeta_credito,3,11,1,mensual,1,call_center,1
8,premium,efectivo,2,29,5,anual,3,call_center,1
10,premium,tarjeta_debito,1,18,9,mensual,2,call_center,1
7,estandar,tarjeta_debito,3,25,8,mensual,3,call_center,0
60,estandar,tarjeta_credito,3,23,8,mensual,1,web,1
2,basico,tarjeta_debito,3,13,6,mensual,3,web,0
20,estandar,transferencia_bancaria,3,12,10,anual,1,referido,1
9,premium,tarjeta_credito,1,9,10,mensual,0,referido,0
53,estandar,tarjeta_credito,2,13,7,mensual,2,call_center,0
0,estandar,tarjeta_credito,0,25,7,mensual,0,redes_sociales,0
36,basico,tarjeta_credito,0,4,6,mensual,1,referido,0
18,premium,transferencia_bancaria,3,5,6,mensual,1,redes_sociales,0
43,premium,transferencia_bancaria,2,10,4,mensual,2,call_center,0
24,estandar,tarjeta_debito,0,2,3,mensual,3,redes_sociales,1
36,estandar,tarjeta_debito,0,14,5,mensual,1,redes_sociales,0
52,premium,transferencia_bancaria,0,20,7,mensual,3,call_center,0
59,estandar,transferencia_bancaria,2,7,10,anual,2,redes_sociales,0
15,basico,efectivo,2,15,7,mensual,0,referido,1
31,basico,efectivo,2,29,0,anual,0,redes_sociales,0
32,estandar,transferencia_bancaria,2,12,4,mensual,1,web,1
