antiguedad,plan,metodo_pago,facturas_impagas,frecuencia_uso,tickets_soporte,tipo_contrato,cambios_plan,canal_adquisicion,churn
60,vip,tarjeta_debito,0.0,30.0,10.0,mensual,1,call_center,0
29,premium,tarjeta_credito,0.0,21.0,1.0,mensual,2,referido,1
31,basico,tarjeta_credito,3.0,25.0,9.0,mensual,3,,1
7,basico,transferencia_bancaria,2.0,,0.0,anual,1,web,0
3,premium,transferencia_bancaria,0.0,,9.0,mensual,3,web,0
22,premium,transferencia_bancaria,1.0,0.0,0.0,mensual,2,,0
30,estandar,tarjeta_debito,3.0,4.0,26.0,mensual,3,referido,1
43,estandar,efectivo,2.0,14.0,9.0,anual,2,referido,0
15,estandar,transferencia_bancaria,1.0,17.0,8.0,mensual,1,call_center,1
60,basico,tarjeta_credito,0.0,18.0,7.0,anual,2,redes_sociales,0
4,basico,transferencia_bancaria,1.0,10.0,3.0,mensual,1,referido,1
30,premium,efectivo,2.0,13.0,9.0,anual,1,call_center,1
7,estandar,efectivo,2.0,17.0,,mensual,1,redes_sociales,0
48,estandar,transferencia_bancaria,0.0,9.0,9.0,mensual,0,referido,0
14,basico,,0.0,5.0,57.0,anual,0,redes_sociales,0
17,basico,transferencia_bancaria,3.0,28.0,5.0,mensual,1,redes_sociales,1
12,estandar,efectivo,0.0,13.0,4.0,mensual,0,call_center,0
16,basico,tarjeta_credito,1.0,0.0,0.0,mensual,0,,0
9,basico,tarjeta_credito,2.0,,3.0,mensual,0,redes_sociales,0
48,premium,efectivo,,,,anual,2,referido,0
7,premium,tarjeta_credito,-1.0,28.0,0.0,mensual,2,web,0
12,estandar,tarjeta_debito,2.0,14.0,3.0,mensual,1,web,0
29,basico,efectivo,0.0,29.0,2.0,mensual,15,redes_sociales,0
44,estandar,tarjeta_credito,3.0,12.0,3.0,mensual,3,call_center,0
150,premium,transferencia_bancaria,1.0,24.0,10.0,mensual,0,call_center,0
22,premium,efectivo,2.0,16.0,1.0,anual,1,referido,0
39,estandar,efectivo,2.0,19.0,9.0,mensual,0,web,0
1,estandar,efectivo,0.0,6.0,4.0,anual,0,referido,0
31,basico,tarjeta_debito,0.0,9.0,1.0,mensual,1,redes_sociales,0
25,basico,transferencia_bancaria,15.0,21.0,,anual,0,call_center,0
7,premium,tarjeta_debito,2.0,9.0,4.0,mensual,1,redes_sociales,0
30,premium,efectivo,0.0,11.0,4.0,mensual,1,call_center,0
38,premium,efectivo,3.0,30.0,7.0,mensual,0,,0
53,estandar,transferencia_bancaria,0.0,19.0,1.0,mensual,1,referido,0
3,estandar,tarjeta_credito,0.0,,0.0,mensual,2,web,0
43,estandar,tarjeta_credito,1.0,20.0,5.0,anual,1,redes_sociales,0
56,estandar,,0.0,5.0,6.0,mensual,1,web,0
0,premium,,2.0,7.0,7.0,anual,1,call_center,1
45,estandar,efectivo,0.0,23.0,9.0,anual,0,call_center,0
35,estandar,transferencia_bancaria,2.0,,0.0,anual,3,,1
4,estandar,tarjeta_credito,1.0,20.0,6.0,mensual,1,redes_sociales,1
6,estandar,tarjeta_debito,1.0,16.0,10.0,mensual,2,call_center,0
24,estandar,transferencia_bancaria,-1.0,7.0,4.0,mensual,0,redes_sociales,1
1,premium,tarjeta_credito,3.0,13.0,3.0,mensual,3,web,0
19,basico,tarjeta_debito,1.0,8.0,1.0,mensual,3,call_center,1
47,estandar,efectivo,0.0,24.0,4.0,mensual,1,referido,0
52,estandar,tarjeta_debito,3.0,25.0,10.0,mensual,3,redes_sociales,0
0,estandar,tarjeta_debito,0.0,,10.0,mensual,3,redes_sociales,1
21,estandar,tarjeta_credito,,27.0,2.0,mensual,0,call_center,0
51,estandar,tarjeta_credito,1.0,5.0,6.0,mensual,1,redes_sociales,0
21,premium,,3.0,12.0,4.0,anual,2,call_center,0
31,estandar,tarjeta_debito,3.0,12.0,7.0,mensual,2,referido,0
7,estandar,efectivo,1.0,3.0,5.0,mensual,1,call_center,1
4,estandar,tarjeta_debito,2.0,25.0,2.0,mensual,0,call_center,0
19,estandar,efectivo,2.0,19.0,9.0,anual,3,web,0
46,basico,tarjeta_debito,2.0,18.0,,mensual,0,redes_sociales,0
32,premium,tarjeta_credito,1.0,17.0,,anual,0,web,0
12,basico,tarjeta_credito,1.0,-1.0,5.0,mensual,3,call_center,0
1,estandar,tarjeta_debito,3.0,20.0,4.0,mensual,2,web,0
48,premium,transferencia_bancaria,0.0,7.0,8.0,mensual,0,referido,0
13,estandar,tarjeta_debito,0.0,16.0,8.0,mensual,3,call_center,0
28,estandar,tarjeta_debito,1.0,7.0,6.0,anual,0,call_center,0
18,estandar,transferencia_bancaria,2.0,23.0,,anual,0,web,0
58,premium,Tarjeta Credito,2.0,30.0,10.0,mensual,3,call_center,1
19,estandar,transferencia_bancaria,,13.0,76.0,mensual,0,redes_sociales,0
32,estandar,transferencia_bancaria,1.0,,9.0,mensual,0,referido,1
14,basico,tarjeta_credito,1.0,18.0,9.0,mensual,1,call_center,0
53,estandar,tarjeta_debito,1.0,5.0,5.0,mensual,0,call_center,0
4,basico,efectivo,1.0,9.0,3.0,mensual,1,web,0
20,basico,tarjeta_debito,3.0,21.0,6.0,mensual,3,redes_sociales,1
15,estandar,tarjeta_debito,2.0,21.0,1.0,mensual,2,referido,0
33,premium,efectivo,0.0,,2.0,anual,0,web,0
38,estandar,transferencia_bancaria,3.0,9.0,2.0,mensual,1,web,1
2,estandar,tarjeta_debito,3.0,24.0,10.0,mensual,1,web,1
10,premium,transferencia_bancaria,0.0,3.0,10.0,anual,3,referido,0
31,basico,tarjeta_credito,,11.0,10.0,anual,0,redes_sociales,0
46,estandar,efectivo,,24.0,2.0,anual,3,redes_sociales,0
4,premium,tarjeta_credito,1.0,2.0,7.0,mensual,3,referido,0
60,estandar,transferencia_bancaria,1.0,9.0,3.0,mensual,1,call_center,1
41,estandar,tarjeta_credito,3.0,15.0,0.0,mensual,3,call_center,0
47,premium,,,2.0,4.0,mensual,1,,0
15,premium,tarjeta_debito,3.0,18.0,8.0,mensual,0,web,1
26,premium,efectivo,3.0,8.0,1.0,mensual,3,referido,0
43,estandar,tarjeta_debito,3.0,30.0,8.0,mensual,3,referido,0
35,premium,efectivo,3.0,50.0,54.0,mensual,1,redes_sociales,1
5,basico,,2.0,8.0,0.0,anual,2,call_center,0
14,estandar,transferencia_bancaria,3.0,4.0,0.0,anual,2,redes_sociales,0
47,premium,,0.0,11.0,9.0,anual,1,web,0
36,estandar,tarjeta_debito,2.0,29.0,3.0,anual,0,call_center,0
30,estandar,tarjeta_credito,2.0,,9.0,mensual,2,redes_sociales,1
35,estandar,tarjeta_credito,1.0,2.0,6.0,mensual,2,redes_sociales,1
55,basico,tarjeta_debito,,24.0,4.0,anual,0,,0
52,estandar,transferencia_bancaria,3.0,18.0,,mensual,2,redes_sociales,0
36,premium,transferencia_bancaria,0.0,16.0,10.0,mensual,3,web,0
24,premium,efectivo,0.0,14.0,8.0,mensual,0,redes_sociales,0
40,premium,tarjeta_credito,2.0,4.0,1.0,mensual,0,call_center,0
12,estandar,tarjeta_debito,2.0,,2.0,mensual,2,,0
33,estandar,tarjeta_debito,0.0,13.0,9.0,mensual,1,web,0
16,estandar,transferencia_bancaria,0.0,,5.0,mensual,2,referido,0
57,estandar,tarjeta_credito,2.0,29.0,0.0,mensual,3,redes_sociales,0
49,basico,transferencia_bancaria,0.0,6.0,4.0,anual,2,referido,0
35,basico,efectivo,0.0,18.0,9.0,mensual,0,,0
17,estandar,tarjeta_debito,2.0,1.0,2.0,anual,3,referido,0
56,basico,transferencia_bancaria,3.0,27.0,1.0,mensual,1,call_center,0
7,estandar,tarjeta_debito,1.0,18.0,0.0,mensual,0,referido,0
50,premium,transferencia_bancaria,2.0,28.0,11.0,mensual,3,redes_sociales,0
25,premium,transferencia_bancaria,,,7.0,mensual,2,referido,0
43,premium,tarjeta_debito,3.0,14.0,2.0,mensual,3,web,0
10,estandar,tarjeta_credito,3.0,17.0,7.0,anual,1,,0
7,basico,,2.0,2.0,82.0,mensual,2,redes_sociales,0
60,estandar,efectivo,3.0,28.0,7.0,anual,0,web,0
41,estandar,tarjeta_credito,3.0,13.0,9.0,mensual,3,redes_sociales,0
10,premium,efectivo,3.0,5.0,7.0,anual,2,call_center,0
4,basico,tarjeta_debito,1.0,9.0,10.0,mensual,0,,0
3,premium,tarjeta_debito,,27.0,6.0,anual,0,referido,0
33,basico,tarjeta_debito,,6.0,0.0,mensual,1,web,0
-1,basico,tarjeta_credito,0.0,15.0,5.0,anual,2,redes_sociales,0
10,premium,tarjeta_debito,0.0,27.0,5.0,mensual,3,redes_sociales,0
17,estandar,tarjeta_credito,3.0,3.0,0.0,mensual,2,referido,0
37,basico,transferencia_bancaria,2.0,9.0,3.0,mensual,1,redes_sociales,1
2,estandar,tarjeta_credito,,,3.0,mensual,2,referido,0
54,premium,,2.0,15.0,3.0,mensual,2,redes_sociales,0
16,premium,,2.0,7.0,,anual,3,redes_sociales,0
11,estandar,tarjeta_debito,0.0,13.0,0.0,mensual,2,web,0
36,basico,efectivo,2.0,5.0,9.0,anual,1,call_center,0
17,premium,tarjeta_credito,1.0,1.0,10.0,anual,3,call_center,0
3,basico,efectivo,1.0,5.0,36.0,mensual,0,call_center,0
51,premium,transferencia_bancaria,3.0,6.0,4.0,anual,3,call_center,0
13,estandar,efectivo,1.0,16.0,9.0,mensual,2,web,1
60,basico,tarjeta_credito,0.0,19.0,10.0,mensual,1,referido,0
58,estandar,transferencia_bancaria,3.0,17.0,67.0,mensual,0,web,0
18,premium,efectivo,3.0,4.0,1.0,mensual,3,call_center,1
7,premium,tarjeta_debito,,21.0,7.0,mensual,2,referido,0
34,premium,tarjeta_debito,1.0,1.0,7.0,mensual,1,web,1
44,estandar,transferencia_bancaria,,6.0,,mensual,0,call_center,0
38,estandar,tarjeta_debito,,10.0,2.0,mensual,1,referido,0
7,estandar,efectivo,3.0,19.0,6.0,mensual,3,call_center,1
34,basico,tarjeta_credito,3.0,9.0,10.0,anual,10,,1
49,basico,tarjeta_credito,0.0,,8.0,mensual,2,redes_sociales,0
50,basico,tarjeta_debito,1.0,10.0,3.0,mensual,0,,0
150,estandar,,1.0,1.0,50.0,mensual,0,redes_sociales,0
20,estandar,tarjeta_debito,2.0,14.0,4.0,anual,0,referido,0
39,basico,tarjeta_credito,3.0,,3.0,anual,0,web,0
35,premium,tarjeta_debito,,3.0,1.0,mensual,3,web,0
3,estandar,tarjeta_credito,3.0,4.0,,mensual,2,referido,0
28,estandar,transferencia_bancaria,3.0,30.0,31.0,mensual,2,redes_sociales,0
47,estandar,Tarjeta Credito,3.0,24.0,2.0,mensual,1,redes_sociales,1
19,basico,tarjeta_credito,0.0,15.0,6.0,mensual,15,,0
10,basico,tarjeta_credito,0.0,20.0,,anual,2,redes_sociales,0
-1,premium,,0.0,15.0,3.0,anual,3,redes_sociales,0
27,estandar,transferencia_bancaria,1.0,9.0,4.0,mensual,3,web,1
12,premium,efectivo,2.0,1.0,6.0,anual,2,web,0
9,estandar,efectivo,3.0,12.0,5.0,mensual,3,call_center,1
8,estandar,efectivo,3.0,11.0,0.0,mensual,1,,1
36,estandar,tarjeta_debito,20.0,22.0,6.0,mensual,3,web,0
9,estandar,,0.0,,,mensual,1,call_center,0
42,estandar,tarjeta_credito,1.0,3.0,2.0,anual,1,referido,0
24,basico,transferencia_bancaria,0.0,15.0,,mensual,2,redes_sociales,1
3,basico,efectivo,1.0,29.0,8.0,mensual,0,web,1
40,basico,tarjeta_credito,1.0,0.0,4.0,mensual,-1,referido,0
46,estandar,tarjeta_debito,3.0,28.0,10.0,mensual,1,web,0
45,estandar,transferencia_bancaria,0.0,,8.0,mensual,0,web,0
60,premium,tarjeta_debito,0.0,6.0,,mensual,2,call_center,0
13,premium,tarjeta_credito,3.0,,3.0,mensual,3,referido,0
7,premium,efectivo,2.0,,6.0,mensual,0,referido,0
24,basico,tarjeta_debito,1.0,50.0,10.0,mensual,2,,1
24,premium,transferencia_bancaria,,,9.0,anual,3,redes_sociales,0
39,basico,transferencia_bancaria,0.0,30.0,7.0,mensual,0,referido,0
35,estandar,tarjeta_debito,0.0,29.0,9.0,mensual,3,web,0
23,basico,tarjeta_credito,0.0,18.0,8.0,mensual,0,referido,0
2,estandar,efectivo,1.0,16.0,6.0,mensual,3,call_center,1
52,estandar,tarjeta_debito,0.0,11.0,5.0,anual,1,web,0
30,estandar,transferencia_bancaria,2.0,29.0,,mensual,2,,0
17,basico,tarjeta_debito,3.0,18.0,0.0,anual,0,redes_sociales,0
9,premium,tarjeta_debito,,3.0,8.0,mensual,1,web,1
18,basico,tarjeta_debito,0.0,26.0,10.0,anual,2,call_center,0
1,estandar,efectivo,2.0,23.0,8.0,anual,2,call_center,0
3,basico,transferencia_bancaria,0.0,26.0,1.0,mensual,2,web,0
4,estandar,transferencia_bancaria,3.0,3.0,0.0,mensual,1,web,0
52,estandar,tarjeta_debito,1.0,8.0,10.0,mensual,3,referido,1
2,basico,transferencia_bancaria,1.0,,0.0,mensual,2,call_center,1
13,premium,transferencia_bancaria,3.0,18.0,2.0,anual,2,web,0
17,basico,tarjeta_debito,15.0,28.0,8.0,mensual,3,redes_sociales,0
46,estandar,transferencia_bancaria,0.0,24.0,3.0,mensual,2,web,0
11,estandar,efectivo,,21.0,9.0,anual,2,referido,1
57,estandar,transferencia_bancaria,3.0,24.0,7.0,anual,1,referido,0
47,basico,efectivo,3.0,30.0,4.0,mensual,3,redes_sociales,0
11,estandar,efectivo,3.0,13.0,8.0,mensual,2,web,1
33,basico,tarjeta_debito,2.0,18.0,1.0,mensual,0,call_center,1
49,estandar,efectivo,,,2.0,anual,-1,redes_sociales,0
44,premium,,2.0,1.0,1.0,mensual,3,web,0
10,basico,tarjeta_credito,0.0,13.0,,mensual,2,redes_sociales,1
4,basico,transferencia_bancaria,0.0,25.0,6.0,mensual,3,referido,0
53,estandar,tarjeta_debito,2.0,18.0,3.0,mensual,3,call_center,0
9,premium,transferencia_bancaria,1.0,18.0,5.0,mensual,1,redes_sociales,0
45,basico,efectivo,0.0,100.0,9.0,mensual,1,call_center,1
56,estandar,tarjeta_debito,2.0,0.0,90.0,mensual,1,referido,0
25,estandar,,,23.0,6.0,mensual,0,,0
12,estandar,transferencia_bancaria,3.0,7.0,9.0,mensual,1,web,1
56,BASICO,,0.0,25.0,,anual,3,,0
26,estandar,tarjeta_credito,0.0,8.0,7.0,anual,1,call_center,0
49,estandar,,3.0,100.0,10.0,mensual,0,referido,0
48,basico,tarjeta_credito,3.0,18.0,10.0,mensual,0,referido,0
20,basico,transferencia_bancaria,0.0,18.0,8.0,mensual,0,redes_sociales,0
45,premium,transferencia_bancaria,2.0,19.0,1.0,anual,0,web,0
5,premium,tarjeta_debito,2.0,14.0,10.0,anual,2,,0
53,basico,,0.0,8.0,1.0,mensual,2,web,0
35,premium,tarjeta_credito,1.0,8.0,0.0,mensual,1,web,0
24,premium,tarjeta_credito,1.0,3.0,6.0,mensual,2,call_center,1
16,premium,tarjeta_credito,3.0,21.0,3.0,mensual,3,referido,0
2,estandar,transferencia_bancaria,0.0,1.0,4.0,mensual,2,referido,1
3,basico,transferencia_bancaria,2.0,10.0,7.0,anual,0,web,0
3,estandar,tarjeta_debito,1.0,8.0,5.0,mensual,3,,0
1,estandar,tarjeta_credito,1.0,,0.0,mensual,0,referido,0
47,premium,tarjeta_debito,1.0,22.0,2.0,mensual,2,redes_sociales,0
7,basico,transferencia_bancaria,,20.0,2.0,mensual,3,call_center,1
43,premium,,2.0,16.0,,mensual,0,web,0
32,premium,,2.0,21.0,,mensual,2,redes_sociales,0
2,estandar,tarjeta_credito,2.0,,8.0,anual,-1,web,0
10,basico,tarjeta_debito,,12.0,9.0,mensual,3,,1
33,premium,transferencia_bancaria,3.0,8.0,,mensual,2,web,1
2,estandar,tarjeta_credito,3.0,0.0,7.0,anual,1,referido,0
48,premium,transferencia_bancaria,3.0,3.0,1.0,mensual,3,web,0
54,estandar,transferencia_bancaria,3.0,17.0,10.0,mensual,1,web,0
33,estandar,tarjeta_debito,3.0,28.0,9.0,mensual,1,redes_sociales,0
60,estandar,tarjeta_debito,0.0,6.0,8.0,anual,3,call_center,0
4,estandar,tarjeta_credito,0.0,17.0,82.0,anual,2,call_center,0
29,estandar,efectivo,0.0,11.0,24.0,anual,1,redes_sociales,0
27,estandar,transferencia_bancaria,0.0,11.0,0.0,mensual,2,referido,0
31,premium,transferencia_bancaria,,,9.0,mensual,2,call_center,0
15,basico,,3.0,,1.0,mensual,2,call_center,1
38,basico,tarjeta_debito,0.0,29.0,3.0,mensual,0,referido,0
43,premium,efectivo,,7.0,4.0,mensual,2,redes_sociales,0
43,BASICO,transferencia_bancaria,2.0,23.0,9.0,mensual,2,web,0
55,basico,tarjeta_credito,,4.0,9.0,anual,1,redes_sociales,0
6,premium,tarjeta_debito,2.0,2.0,10.0,mensual,0,web,0
7,premium,tarjeta_credito,1.0,28.0,,anual,0,redes_sociales,0
57,basico,efectivo,2.0,1.0,79.0,anual,3,redes_sociales,0
9,basico,tarjeta_debito,2.0,20.0,7.0,mensual,0,referido,1
46,estandar,tarjeta_credito,3.0,15.0,8.0,mensual,2,redes_sociales,1
26,premium,transferencia_bancaria,0.0,26.0,1.0,mensual,2,call_center,0
31,estandar,tarjeta_credito,2.0,2.0,3.0,anual,0,referido,0
51,estandar,tarjeta_credito,,,,anual,0,referido,0
38,estandar,transferencia_bancaria,0.0,23.0,,anual,1,redes_sociales,0
21,basico,transferencia_bancaria,0.0,-1.0,8.0,anual,0,referido,0
5,premium,tarjeta_debito,1.0,12.0,6.0,anual,2,call_center,0
16,estandar,transferencia_bancaria,3.0,6.0,7.0,mensual,1,call_center,1
20,basico,tarjeta_debito,1.0,3.0,0.0,mensual,3,call_center,0
5,basico,tarjeta_debito,3.0,30.0,93.0,mensual,3,referido,1
29,estandar,tarjeta_credito,2.0,13.0,5.0,anual,2,call_center,0
50,basico,transferencia_bancaria,3.0,7.0,,mensual,1,web,0
36,basico,efectivo,3.0,10.0,4.0,mensual,0,web,1
150,estandar,,0.0,18.0,6.0,mensual,2,web,0
16,premium,tarjeta_credito,1.0,22.0,3.0,mensual,3,referido,0
10,estandar,efectivo,,27.0,1.0,mensual,1,call_center,1
34,estandar,,-1.0,2.0,7.0,mensual,1,redes_sociales,1
37,premium,efectivo,0.0,14.0,9.0,mensual,1,call_center,0
1,basico,transferencia_bancaria,3.0,8.0,0.0,anual,10,referido,0
21,estandar,tarjeta_credito,2.0,30.0,4.0,anual,0,call_center,0
21,estandar,efectivo,2.0,1.0,1.0,mensual,2,referido,1
29,estandar,transferencia_bancaria,3.0,26.0,2.0,mensual,1,call_center,0
0,estandar,,,21.0,,anual,1,redes_sociales,0
7,estandar,tarjeta_debito,3.0,-5.0,0.0,mensual,3,redes_sociales,0
44,basico,efectivo,,17.0,2.0,mensual,2,call_center,0
13,estandar,transferencia_bancaria,2.0,1.0,3.0,mensual,3,referido,1
31,estandar,tarjeta_credito,0.0,,3.0,mensual,3,redes_sociales,0
44,basico,transferencia_bancaria,3.0,1.0,5.0,anual,3,web,0
42,estandar,efectivo,,7.0,4.0,anual,0,redes_sociales,0
25,basico,tarjeta_debito,,50.0,6.0,mensual,2,redes_sociales,1
46,estandar,transferencia_bancaria,2.0,3.0,5.0,mensual,3,call_center,0
21,estandar,transferencia_bancaria,3.0,24.0,9.0,anual,3,redes_sociales,0
29,estandar,transferencia_bancaria,1.0,2.0,,anual,2,web,0
6,estandar,tarjeta_credito,2.0,24.0,,anual,0,call_center,0
24,estandar,tarjeta_debito,2.0,16.0,6.0,mensual,3,redes_sociales,1
13,standard,,,29.0,6.0,anual,1,web,0
43,estandar,efectivo,,26.0,7.0,anual,0,call_center,1
44,estandar,,2.0,9.0,20.0,mensual,1,call_center,1
42,estandar,transferencia_bancaria,1.0,8.0,1.0,mensual,1,,0
45,premium,,3.0,30.0,7.0,mensual,2,web,0
51,estandar,tarjeta_debito,3.0,9.0,2.0,anual,3,referido,0
49,estandar,,1.0,16.0,10.0,mensual,3,call_center,1
60,premium,tarjeta_debito,3.0,14.0,8.0,mensual,-1,call_center,1
46,premium,transferencia_bancaria,3.0,-1.0,6.0,mensual,0,redes_sociales,0
11,estandar,efectivo,2.0,2.0,4.0,mensual,2,referido,0
37,estandar,,3.0,-1.0,,mensual,10,referido,0
120,estandar,tarjeta_credito,20.0,24.0,3.0,mensual,0,web,0
44,estandar,tarjeta_credito,3.0,10.0,1.0,mensual,2,,0
59,estandar,tarjeta_debito,2.0,5.0,7.0,mensual,2,,0
34,basico,efectivo,,18.0,4.0,mensual,10,referido,1
47,basico,efectivo,3.0,17.0,3.0,mensual,0,call_center,0
0,premium,,1.0,12.0,7.0,anual,2,referido,0
11,estandar,transferencia_bancaria,0.0,23.0,3.0,mensual,2,,0
53,premium,efectivo,1.0,8.0,8.0,anual,2,,0
32,basico,tarjeta_credito,0.0,3.0,6.0,anual,0,,0
21,basico,efectivo,0.0,24.0,4.0,anual,1,referido,0
53,estandar,tarjeta_debito,2.0,10.0,8.0,mensual,0,redes_sociales,0
21,premium,efectivo,3.0,9.0,,mensual,2,web,0
42,estandar,tarjeta_credito,3.0,50.0,8.0,mensual,0,web,0
11,premium,tarjeta_debito,0.0,30.0,8.0,anual,1,call_center,0
11,estandar,tarjeta_debito,,7.0,,mensual,1,referido,1
28,basico,efectivo,3.0,24.0,5.0,mensual,2,call_center,1
22,estandar,,0.0,11.0,97.0,anual,1,web,0
26,basico,tarjeta_credito,3.0,30.0,7.0,mensual,3,web,1
17,basico,tarjeta_debito,2.0,8.0,7.0,anual,1,web,0
14,estandar,,,,0.0,anual,1,,0
31,estandar,efectivo,1.0,16.0,4.0,mensual,3,call_center,1
3,basico,tarjeta_credito,3.0,30.0,55.0,mensual,3,web,0
-1,estandar,efectivo,2.0,9.0,8.0,mensual,1,call_center,1
40,estandar,transferencia_bancaria,0.0,,7.0,mensual,0,referido,0
39,basico,tarjeta_credito,3.0,17.0,6.0,mensual,10,,0
4,estandar,transferencia_bancaria,0.0,-1.0,4.0,mensual,3,redes_sociales,0
34,basico,transferencia_bancaria,3.0,4.0,8.0,mensual,1,web,1
-1,premium,,0.0,25.0,6.0,anual,0,,0
19,basico,efectivo,2.0,12.0,,mensual,2,call_center,0
51,estandar,tarjeta_credito,3.0,2.0,7.0,mensual,3,call_center,1
4,estandar,,3.0,1.0,0.0,mensual,1,web,0
150,basico,tarjeta_credito,3.0,22.0,2.0,mensual,0,call_center,0
-1,premium,tarjeta_debito,1.0,16.0,59.0,mensual,1,call_center,0
25,estandar,efectivo,1.0,19.0,7.0,mensual,3,referido,0
25,basico,transferencia_bancaria,0.0,2.0,10.0,mensual,0,call_center,0
53,estandar,efectivo,1.0,11.0,6.0,anual,3,referido,0
27,basico,paypal,1.0,11.0,22.0,anual,1,referido,0
18,premium,tarjeta_debito,2.0,9.0,4.0,mensual,3,referido,1
12,estandar,tarjeta_debito,2.0,20.0,3.0,anual,0,redes_sociales,0
51,premium,efectivo,0.0,18.0,9.0,anual,1,,0
2,basico,transferencia_bancaria,-1.0,30.0,8.0,mensual,0,web,1
32,estandar,efectivo,3.0,50.0,4.0,mensual,0,call_center,0
29,estandar,tarjeta_credito,3.0,9.0,2.0,mensual,3,redes_sociales,1
27,estandar,efectivo,3.0,26.0,7.0,mensual,2,call_center,1
49,basico,transferencia_bancaria,0.0,18.0,0.0,mensual,0,referido,0
48,basico,,3.0,24.0,0.0,anual,3,call_center,0
4,premium,,0.0,27.0,1.0,mensual,3,web,0
15,standard,transferencia_bancaria,2.0,23.0,7.0,mensual,1,,1
7,estandar,tarjeta_credito,0.0,29.0,3.0,mensual,2,,0
12,estandar,tarjeta_credito,3.0,26.0,6.0,mensual,3,redes_sociales,0
34,basico,tarjeta_credito,0.0,29.0,8.0,mensual,0,call_center,0
42,estandar,transferencia_bancaria,1.0,29.0,,mensual,0,redes_sociales,0
22,estandar,tarjeta_debito,2.0,20.0,9.0,anual,3,redes_sociales,1
52,estandar,transferencia_bancaria,3.0,13.0,3.0,mensual,3,,0
58,estandar,tarjeta_debito,3.0,6.0,,mensual,3,referido,1
33,premium,efectivo,1.0,,4.0,mensual,0,referido,0
32,estandar,efectivo,2.0,7.0,2.0,anual,1,referido,0
57,basico,tarjeta_credito,2.0,5.0,8.0,anual,3,web,0
28,premium,efectivo,,100.0,,anual,1,redes_sociales,0
44,premium,tarjeta_credito,1.0,17.0,7.0,anual,2,redes_sociales,0
8,estandar,tarjeta_credito,0.0,-1.0,83.0,anual,1,web,0
60,estandar,,1.0,11.0,7.0,anual,3,call_center,1
1,basico,tarjeta_credito,0.0,100.0,10.0,mensual,2,referido,0
54,estandar,transferencia_bancaria,0.0,16.0,5.0,anual,0,redes_sociales,0
23,basico,tarjeta_credito,1.0,,4.0,mensual,0,redes_sociales,0
150,estandar,tarjeta_credito,2.0,10.0,1.0,mensual,2,redes_sociales,0
56,premium,,1.0,11.0,1.0,anual,1,referido,0
1,premium,tarjeta_debito,2.0,27.0,8.0,mensual,1,redes_sociales,1
16,basico,transferencia_bancaria,1.0,,10.0,mensual,1,call_center,0
-1,estandar,transferencia_bancaria,2.0,1.0,8.0,mensual,3,call_center,1
56,estandar,transferencia_bancaria,2.0,18.0,1.0,mensual,2,redes_sociales,1
37,estandar,transferencia_bancaria,3.0,,1.0,anual,3,call_center,0
2,basico,,0.0,100.0,1.0,mensual,2,referido,0
2,estandar,tarjeta_debito,3.0,7.0,2.0,mensual,2,referido,0
16,premium,efectivo,3.0,8.0,10.0,mensual,3,call_center,1
56,basico,tarjeta_credito,3.0,21.0,,anual,0,call_center,0
10,basico,tarjeta_credito,1.0,24.0,4.0,mensual,3,call_center,0
2,premium,transferencia_bancaria,2.0,28.0,9.0,mensual,1,redes_sociales,0
43,estandar,tarjeta_credito,0.0,100.0,8.0,mensual,2,referido,0
21,estandar,tarjeta_credito,15.0,3.0,,mensual,3,call_center,0
17,estandar,tarjeta_debito,0.0,24.0,8.0,mensual,2,web,0
16,premium,efectivo,0.0,22.0,2.0,mensual,-1,redes_sociales,0
50,basico,efectivo,,10.0,6.0,mensual,2,redes_sociales,0
26,basico,,1.0,6.0,1.0,anual,1,web,0
7,estandar,transferencia_bancaria,,16.0,4.0,mensual,1,redes_sociales,0
21,estandar,efectivo,3.0,4.0,2.0,anual,1,,1
4,estandar,efectivo,2.0,8.0,,mensual,3,web,1
120,estandar,tarjeta_credito,3.0,17.0,1.0,mensual,1,web,0
12,estandar,efectivo,2.0,8.0,2.0,mensual,0,web,1
60,estandar,tarjeta_debito,1.0,28.0,8.0,mensual,0,call_center,0
13,estandar,tarjeta_credito,1.0,6.0,3.0,anual,0,referido,1
2,estandar,tarjeta_credito,,11.0,0.0,anual,3,call_center,0
4,basico,transferencia_bancaria,3.0,26.0,4.0,mensual,0,,0
26,basico,transferencia_bancaria,3.0,4.0,3.0,anual,0,web,0
24,basico,paypal,2.0,28.0,0.0,mensual,0,redes_sociales,0
7,basico,efectivo,3.0,-1.0,6.0,mensual,3,call_center,1
25,premium,transferencia_bancaria,2.0,24.0,,mensual,3,referido,1
2,basico,tarjeta_debito,2.0,2.0,6.0,anual,2,redes_sociales,1
30,basico,efectivo,2.0,,6.0,mensual,3,redes_sociales,1
47,premium,efectivo,3.0,6.0,10.0,mensual,2,redes_sociales,0
19,basico,tarjeta_debito,,4.0,0.0,mensual,1,web,0
40,estandar,,0.0,27.0,0.0,mensual,1,web,0
